img_name,labels,top,left,bottom,right,width,height,num_digits
21326.png,1.0_1.0_10.0,18,64,46,103,39,28,3
21327.png,1.0,8,42,30,49,7,22,1
21328.png,8.0_5.0,5,30,33,60,30,28,2
21329.png,7.0_6.0,9,49,43,80,31,34,2
2133.png,4.0_2.0_6.0,100,104,146,147,43,46,3
21330.png,2.0,3,21,18,33,12,15,1
21331.png,3.0_7.0_1.0,1,26,32,60,34,31,3
21332.png,1.0_2.0,25,58,71,87,29,46,2
21333.png,1.0_9.0,5,42,47,78,36,42,2
21334.png,2.0_6.0_3.0,1,22,25,51,29,24,3
21335.png,6.0,2,14,13,21,7,11,1
21336.png,5.0_5.0_2.0,4,17,25,39,22,21,3
21337.png,3.0_8.0,21,75,50,110,35,29,2
21338.png,1.0_3.0,5,41,49,73,32,44,2
21339.png,2.0_3.0_4.0,1,18,27,55,37,26,3
2134.png,3.0_10.0,6,26,26,45,19,20,2
21340.png,5.0_9.0,1,46,59,97,51,58,2
21341.png,6.0_4.0,1,19,20,42,23,19,2
21342.png,6.0,4,24,21,34,10,17,1
21343.png,1.0_4.0_10.0_2.0,18,67,58,113,46,40,4
21344.png,1.0_6.0_6.0,9,47,56,82,35,47,3
21345.png,4.0_7.0,5,29,35,50,21,30,2
21346.png,1.0_4.0,1,30,27,46,16,26,2
21347.png,1.0_7.0_8.0,7,29,33,63,34,26,3
21348.png,1.0_2.0_7.0,1,12,17,32,20,16,3
21349.png,2.0_5.0_3.0,2,19,19,41,22,17,3
2135.png,7.0_10.0,4,19,21,38,19,17,2
21350.png,4.0_9.0,5,31,29,55,24,24,2
21351.png,4.0_4.0,4,41,62,85,44,58,2
21352.png,1.0_8.0,3,49,53,84,35,50,2
21353.png,3.0_3.0_4.0,1,24,22,42,18,21,3
21354.png,9.0,2,15,16,24,9,14,1
21355.png,1.0_3.0_10.0,10,37,38,73,36,28,3
21356.png,8.0_1.0,24,97,96,159,62,72,2
21357.png,3.0_3.0,6,18,18,28,10,12,2
21358.png,4.0_2.0,15,62,61,101,39,46,2
21359.png,9.0,4,36,35,67,31,31,1
2136.png,1.0_1.0_7.0,1,15,21,37,22,20,3
21360.png,3.0_5.0,2,19,20,37,18,18,2
21361.png,1.0_2.0_4.0,5,41,53,88,47,48,3
21362.png,5.0_2.0_5.0,36,103,67,149,46,31,3
21363.png,1.0,5,26,23,31,5,18,1
21364.png,2.0_1.0_8.0_3.0,1,17,16,59,42,15,4
21365.png,2.0,8,42,51,60,18,43,1
21366.png,1.0_8.0_7.0_4.0,1,23,23,66,43,22,4
21367.png,1.0_7.0,4,24,26,36,12,22,2
21368.png,3.0_8.0,6,25,29,56,31,23,2
21369.png,8.0_6.0,6,34,38,67,33,32,2
2137.png,2.0_5.0,18,95,69,139,44,51,2
21370.png,1.0_8.0_9.0,6,55,54,109,54,48,3
21371.png,3.0_4.0_8.0,17,64,55,121,57,38,3
21372.png,8.0,14,55,54,75,20,40,1
21373.png,5.0,25,118,147,217,99,122,1
21374.png,1.0_1.0,12,48,54,86,38,42,2
21375.png,2.0_10.0,34,84,86,144,60,52,2
21376.png,4.0_8.0_7.0,18,80,62,142,62,44,3
21377.png,2.0_4.0,2,31,36,68,37,34,2
21378.png,8.0,12,49,60,67,18,48,1
21379.png,1.0_2.0,5,36,43,70,34,38,2
2138.png,1.0_9.0,9,51,68,108,57,59,2
21380.png,6.0_10.0,4,32,38,64,32,34,2
21381.png,3.0_2.0,6,23,24,45,22,18,2
21382.png,4.0_6.0_10.0,72,138,105,173,35,33,3
21383.png,1.0_2.0,14,56,63,98,42,49,2
21384.png,2.0_10.0_2.0_6.0,1,14,16,53,39,15,4
21385.png,3.0_9.0_3.0,5,31,30,68,37,25,3
21386.png,4.0_5.0_6.0,10,70,58,118,48,48,3
21387.png,2.0_10.0_6.0,3,26,31,54,28,28,3
21388.png,1.0_5.0,29,96,86,141,45,57,2
21389.png,2.0_4.0,3,26,30,50,24,27,2
2139.png,3.0_7.0,4,29,32,53,24,28,2
21390.png,8.0_6.0,8,52,50,83,31,42,2
21391.png,1.0_2.0_6.0,2,32,41,88,56,39,3
21392.png,3.0,2,13,13,19,6,11,1
21393.png,3.0_8.0,7,35,41,54,19,34,2
21394.png,5.0_1.0,18,93,44,119,26,26,2
21395.png,7.0_8.0,9,43,51,73,30,42,2
21396.png,4.0_3.0_8.0,93,161,175,241,80,82,3
21397.png,1.0_3.0_3.0,4,36,45,84,48,41,3
21398.png,1.0_5.0,3,19,26,34,15,23,2
21399.png,1.0_1.0_5.0,5,22,26,47,25,21,3
214.png,8.0,3,32,27,45,13,24,1
2140.png,2.0_2.0,5,39,38,65,26,33,2
21400.png,1.0_2.0_2.0,4,40,55,112,72,51,3
21401.png,1.0_3.0,6,29,24,41,12,18,2
21402.png,1.0_7.0_2.0,1,21,21,47,26,20,3
21403.png,4.0_9.0,9,39,43,66,27,34,2
21404.png,1.0_4.0,1,19,19,33,14,18,2
21405.png,3.0_10.0,4,24,27,36,12,23,2
21406.png,1.0_7.0_6.0,32,106,62,146,40,30,3
21407.png,8.0_1.0,1,16,16,36,20,15,2
21408.png,4.0_8.0,9,70,73,122,52,64,2
21409.png,1.0_6.0,6,37,39,77,40,33,2
2141.png,2.0_8.0,3,28,35,64,36,32,2
21410.png,3.0_3.0,19,160,202,339,179,183,2
21411.png,2.0_7.0,69,206,99,227,21,30,2
21412.png,2.0_1.0_10.0,9,46,39,95,49,30,3
21413.png,8.0,36,128,131,167,39,95,1
21414.png,7.0_1.0,10,69,100,145,76,90,2
21415.png,1.0_6.0,1,29,35,70,41,34,2
21416.png,5.0_8.0,2,21,19,38,17,17,2
21417.png,2.0_1.0_9.0,8,28,33,49,21,25,3
21418.png,1.0_10.0_3.0,10,35,41,84,49,31,3
21419.png,3.0_2.0,6,28,28,47,19,22,2
2142.png,5.0_10.0_10.0,14,53,41,94,41,27,3
21420.png,8.0,9,81,94,128,47,85,1
21421.png,3.0_2.0,4,28,28,52,24,24,2
21422.png,6.0_10.0,8,43,51,106,63,43,2
21423.png,8.0,2,25,25,32,7,23,1
21424.png,2.0_10.0_8.0,10,32,32,53,21,22,3
21425.png,3.0_7.0,9,55,51,86,31,42,2
21426.png,2.0_3.0_7.0,4,29,35,62,33,31,3
21427.png,9.0_10.0_10.0,32,93,80,149,56,48,3
21428.png,3.0_3.0,4,36,44,84,48,40,2
21429.png,5.0_1.0_2.0,23,111,86,172,61,63,3
2143.png,3.0_4.0_9.0,5,32,36,74,42,31,3
21430.png,2.0_1.0,2,18,22,35,17,20,2
21431.png,4.0,12,64,63,93,29,51,1
21432.png,1.0_6.0,7,52,59,96,44,52,2
21433.png,2.0_7.0,3,52,70,114,62,67,2
21434.png,6.0_7.0,12,70,82,128,58,70,2
21435.png,7.0_5.0,4,25,29,55,30,25,2
21436.png,1.0_5.0_6.0,8,28,32,65,37,24,3
21437.png,4.0_4.0,1,17,18,30,13,17,2
21438.png,4.0_7.0,28,67,77,115,48,49,2
21439.png,6.0_8.0,6,35,39,75,40,33,2
2144.png,1.0_4.0_8.0,4,25,25,48,23,21,3
21440.png,1.0_4.0,7,31,25,50,19,18,2
21441.png,4.0_3.0,5,36,41,60,24,36,2
21442.png,5.0,8,51,42,71,20,34,1
21443.png,3.0_6.0,3,23,24,38,15,21,2
21444.png,1.0_7.0,23,70,59,97,27,36,2
21445.png,1.0_8.0_5.0,4,25,27,58,33,23,3
21446.png,5.0_9.0,6,42,50,67,25,44,2
21447.png,2.0_9.0,31,75,63,107,32,32,2
21448.png,4.0_9.0,7,44,41,75,31,34,2
21449.png,3.0_2.0_10.0,3,30,20,69,39,17,3
2145.png,5.0_7.0,8,73,71,111,38,63,2
21450.png,1.0,21,95,107,124,29,86,1
21451.png,9.0_4.0,14,80,105,177,97,91,2
21452.png,1.0,10,49,60,72,23,50,1
21453.png,8.0_4.0,7,32,35,49,17,28,2
21454.png,4.0_2.0_3.0,10,82,44,107,25,34,3
21455.png,1.0_1.0,21,74,76,127,53,55,2
21456.png,5.0_1.0,8,46,46,80,34,38,2
21457.png,3.0,4,29,22,38,9,18,1
21458.png,2.0_3.0,10,45,51,73,28,41,2
21459.png,2.0_9.0_3.0,5,19,24,51,32,19,3
2146.png,2.0_4.0_9.0,9,46,40,72,26,31,3
21460.png,1.0_1.0_1.0,5,31,27,51,20,22,3
21461.png,2.0_5.0_6.0,14,89,109,162,73,95,3
21462.png,1.0_2.0,6,50,61,103,53,55,2
21463.png,4.0_1.0,8,42,41,72,30,33,2
21464.png,8.0_4.0,11,41,42,73,32,31,2
21465.png,7.0,13,60,67,91,31,54,1
21466.png,4.0_8.0,1,24,30,50,26,29,2
21467.png,1.0,14,56,54,80,24,40,1
21468.png,1.0_10.0,12,51,36,68,17,24,2
21469.png,1.0_7.0_5.0,25,95,75,167,72,50,3
2147.png,1.0_5.0_1.0,5,24,25,47,23,20,3
21470.png,1.0_2.0_9.0_10.0,1,13,14,34,21,13,4
21471.png,2.0_1.0,20,68,58,99,31,38,2
21472.png,1.0_3.0_10.0,3,31,31,55,24,28,3
21473.png,2.0_9.0_10.0,34,144,88,219,75,54,3
21474.png,2.0_6.0,8,37,46,67,30,38,2
21475.png,1.0_9.0_3.0,2,19,17,43,24,15,3
21476.png,1.0_10.0_10.0,1,32,41,90,58,40,3
21477.png,1.0,6,46,43,58,12,37,1
21478.png,3.0_1.0_4.0,15,81,87,118,37,72,3
21479.png,8.0_5.0,3,25,28,46,21,25,2
2148.png,5.0_6.0,7,36,40,59,23,33,2
21480.png,1.0_10.0,3,26,31,50,24,28,2
21481.png,2.0_7.0_3.0,1,17,17,43,26,16,3
21482.png,1.0_7.0_10.0,20,75,70,107,32,50,3
21483.png,6.0_1.0,2,21,26,43,22,24,2
21484.png,1.0_5.0,2,16,14,28,12,12,2
21485.png,7.0_5.0,49,145,95,192,47,46,2
21486.png,5.0_2.0,17,89,94,186,97,77,2
21487.png,4.0_5.0,7,44,44,78,34,37,2
21488.png,1.0,7,51,47,66,15,40,1
21489.png,8.0,18,60,54,82,22,36,1
2149.png,1.0_1.0,8,31,42,54,23,34,2
21490.png,1.0_1.0_2.0,2,21,24,45,24,22,3
21491.png,1.0_3.0_10.0,2,16,17,40,24,15,3
21492.png,3.0_8.0,9,42,56,90,48,47,2
21493.png,5.0_1.0,1,27,36,61,34,35,2
21494.png,2.0_7.0,14,57,52,99,42,38,2
21495.png,4.0_4.0,2,17,21,32,15,19,2
21496.png,7.0_10.0,4,38,47,74,36,43,2
21497.png,2.0_3.0,3,16,21,32,16,18,2
21498.png,7.0_2.0,8,48,55,104,56,47,2
21499.png,3.0_4.0_4.0,2,15,18,37,22,16,3
215.png,3.0_10.0_2.0,7,43,41,114,71,34,3
2150.png,1.0_10.0_5.0,5,29,30,60,31,25,3
21500.png,3.0_1.0,2,21,21,33,12,19,2
21501.png,5.0_7.0,9,63,72,143,80,63,2
21502.png,2.0_10.0_1.0_1.0,13,58,54,130,72,41,4
21503.png,8.0,4,41,55,71,30,51,1
21504.png,1.0_5.0,11,62,69,118,56,58,2
21505.png,4.0_8.0,27,103,58,129,26,31,2
21506.png,1.0_8.0,1,36,67,103,67,66,2
21507.png,1.0_7.0,1,22,27,50,28,26,2
21508.png,1.0_1.0_7.0,7,35,27,53,18,20,3
21509.png,5.0,1,14,15,22,8,14,1
2151.png,4.0,9,20,23,30,10,14,1
21510.png,3.0_10.0,2,15,20,37,22,18,2
21511.png,5.0_1.0,3,34,46,76,42,43,2
21512.png,3.0_3.0,9,48,56,76,28,47,2
21513.png,3.0_7.0,13,71,91,147,76,78,2
21514.png,2.0_5.0,3,30,38,50,20,35,2
21515.png,3.0_6.0_10.0,15,57,46,98,41,31,3
21516.png,3.0_1.0_5.0,1,23,27,51,28,26,3
21517.png,1.0,2,21,22,28,7,20,1
21518.png,3.0_10.0_1.0,11,26,42,51,25,31,3
21519.png,3.0_8.0,2,32,35,62,30,33,2
2152.png,1.0_1.0_7.0_2.0,2,23,25,60,37,23,4
21520.png,3.0_6.0,12,113,162,224,111,150,2
21521.png,3.0_4.0,27,87,45,111,24,18,2
21522.png,1.0_10.0,10,60,74,121,61,64,2
21523.png,6.0_4.0,8,40,49,75,35,41,2
21524.png,5.0_7.0,4,27,30,51,24,26,2
21525.png,3.0_2.0_3.0_4.0,1,15,16,46,31,15,4
21526.png,3.0,1,11,12,20,9,11,1
21527.png,4.0_8.0,5,29,35,51,22,30,2
21528.png,3.0_8.0,1,43,56,98,55,55,2
21529.png,4.0_2.0,3,31,40,72,41,37,2
2153.png,7.0_9.0,1,16,20,40,24,19,2
21530.png,1.0_1.0,1,19,25,44,25,24,2
21531.png,1.0_5.0_9.0_5.0,11,50,42,93,43,31,4
21532.png,4.0_2.0,7,29,37,57,28,30,2
21533.png,4.0_6.0,4,23,25,45,22,21,2
21534.png,4.0_2.0,12,66,84,158,92,72,2
21535.png,8.0_3.0,6,31,44,64,33,38,2
21536.png,1.0_6.0,4,37,46,88,51,42,2
21537.png,3.0_6.0,3,41,58,79,38,55,2
21538.png,3.0_10.0,6,38,43,62,24,37,2
21539.png,3.0_2.0,4,27,27,52,25,23,2
2154.png,6.0,26,93,70,121,28,44,1
21540.png,9.0_9.0,19,82,68,145,63,49,2
21541.png,6.0,5,35,41,53,18,36,1
21542.png,6.0_7.0,7,34,39,66,32,32,2
21543.png,3.0_5.0,4,30,38,55,25,34,2
21544.png,1.0_8.0,13,79,94,144,65,81,2
21545.png,1.0_8.0_8.0_2.0,1,9,12,36,27,11,4
21546.png,1.0_1.0_5.0_10.0,14,63,59,137,74,45,4
21547.png,1.0_8.0,11,51,59,97,46,48,2
21548.png,6.0_1.0,3,25,26,51,26,23,2
21549.png,4.0_3.0,1,17,20,34,17,19,2
2155.png,2.0_5.0_8.0,5,26,26,52,26,21,3
21550.png,7.0_10.0,10,38,41,60,22,31,2
21551.png,1.0_10.0,5,32,45,64,32,40,2
21552.png,1.0_5.0_1.0,3,32,40,62,30,37,3
21553.png,1.0_9.0,7,43,55,76,33,48,2
21554.png,4.0_8.0_4.0,8,33,44,75,42,36,3
21555.png,1.0_6.0,1,20,26,39,19,25,2
21556.png,3.0_4.0,7,54,76,91,37,69,2
21557.png,1.0_4.0,4,13,17,25,12,13,2
21558.png,3.0_7.0_1.0,16,69,77,177,108,61,3
21559.png,1.0_7.0_9.0,15,69,69,111,42,54,3
2156.png,1.0_9.0_9.0,1,35,49,104,69,48,3
21560.png,8.0_2.0,1,26,34,62,36,33,2
21561.png,1.0_2.0,3,30,36,65,35,33,2
21562.png,2.0_7.0_6.0_3.0,3,16,18,43,27,15,4
21563.png,1.0_7.0,4,27,30,41,14,26,2
21564.png,1.0_7.0,15,41,40,59,18,25,2
21565.png,5.0,8,54,62,79,25,54,1
21566.png,5.0,14,103,95,152,49,81,1
21567.png,2.0_4.0,5,28,25,47,19,20,2
21568.png,2.0_7.0_2.0,3,51,44,102,51,41,3
21569.png,1.0_5.0_2.0_6.0,3,23,21,93,70,18,4
2157.png,1.0_1.0_4.0,1,14,19,44,30,18,3
21570.png,4.0_7.0,8,77,100,155,78,92,2
21571.png,3.0_10.0,3,23,28,49,26,25,2
21572.png,2.0_6.0_2.0,15,57,43,95,38,28,3
21573.png,1.0_8.0_3.0_9.0,2,17,23,50,33,21,4
21574.png,4.0_6.0_10.0,17,78,111,164,86,94,3
21575.png,2.0_5.0_3.0,26,82,50,118,36,24,3
21576.png,1.0_6.0_3.0,1,15,17,37,22,16,3
21577.png,1.0_9.0_1.0,1,24,29,53,29,28,3
21578.png,5.0_4.0,14,57,51,92,35,37,2
21579.png,2.0_7.0_1.0,17,58,72,114,56,55,3
2158.png,2.0_7.0,4,22,28,47,25,24,2
21580.png,4.0_7.0,8,25,30,39,14,22,2
21581.png,1.0_5.0,13,93,95,173,80,82,2
21582.png,1.0_5.0_8.0,19,73,54,127,54,35,3
21583.png,4.0_10.0,9,49,51,83,34,42,2
21584.png,1.0_4.0,2,20,25,42,22,23,2
21585.png,4.0_4.0_6.0,25,85,82,154,69,57,3
21586.png,6.0_9.0,3,43,55,103,60,52,2
21587.png,4.0,142,200,239,264,64,97,1
21588.png,7.0_3.0,19,82,83,141,59,64,2
21589.png,2.0_2.0_7.0_1.0,2,18,20,80,62,18,4
2159.png,6.0,6,26,25,36,10,19,1
21590.png,5.0_3.0_9.0,16,50,39,85,35,23,3
21591.png,2.0,4,43,24,55,12,20,1
21592.png,6.0_8.0,4,50,65,103,53,61,2
21593.png,1.0_10.0_7.0,1,14,14,40,26,13,3
21594.png,3.0_8.0_10.0_1.0,10,31,43,111,80,33,4
21595.png,9.0_3.0,17,50,71,80,30,54,2
21596.png,1.0_2.0,16,50,54,91,41,38,2
21597.png,1.0_4.0,3,25,28,44,19,25,2
21598.png,4.0_5.0_4.0,16,72,69,117,45,53,3
21599.png,6.0_2.0_10.0,1,27,30,65,38,29,3
216.png,2.0_8.0_10.0,13,63,69,144,81,56,3
2160.png,8.0_9.0,8,39,46,62,23,38,2
21600.png,1.0_8.0,8,31,33,47,16,25,2
21601.png,3.0_1.0,1,25,23,40,15,22,2
21602.png,6.0_10.0,2,16,15,29,13,13,2
21603.png,7.0_6.0,7,29,31,53,24,24,2
21604.png,4.0,1,16,18,27,11,17,1
21605.png,1.0_10.0_3.0,1,19,26,52,33,25,3
21606.png,1.0_10.0_3.0,11,45,45,84,39,34,3
21607.png,1.0_2.0_9.0,25,74,55,120,46,30,3
21608.png,1.0_7.0_8.0_3.0,1,11,14,36,25,13,4
21609.png,2.0_7.0,1,21,29,56,35,28,2
2161.png,4.0_3.0,6,37,41,77,40,35,2
21610.png,1.0_6.0,9,33,37,88,55,28,2
21611.png,3.0_4.0_7.0,1,21,30,57,36,29,3
21612.png,2.0_7.0,1,14,17,37,23,16,2
21613.png,1.0_1.0_5.0,14,87,88,152,65,74,3
21614.png,1.0_10.0_2.0,3,40,51,94,54,48,3
21615.png,1.0_10.0,5,25,29,43,18,24,2
21616.png,2.0,4,30,35,50,20,31,1
21617.png,5.0_5.0_4.0,1,15,21,36,21,20,3
21618.png,1.0_6.0_2.0,91,126,147,179,53,56,3
21619.png,1.0_9.0_7.0,4,22,21,45,23,17,3
2162.png,3.0_10.0_3.0,11,54,45,96,42,34,3
21620.png,2.0,33,74,71,95,21,38,1
21621.png,7.0_8.0_3.0,13,57,44,107,50,31,3
21622.png,8.0_8.0,29,91,92,156,65,63,2
21623.png,2.0_5.0_4.0,1,18,25,55,37,24,3
21624.png,2.0_8.0_7.0,4,30,31,58,28,27,3
21625.png,2.0_3.0,14,67,86,119,52,72,2
21626.png,1.0_10.0,22,70,69,103,33,47,2
21627.png,4.0_9.0_4.0,17,107,70,159,52,53,3
21628.png,4.0_2.0,4,67,83,138,71,79,2
21629.png,1.0_9.0_7.0,1,15,19,33,18,18,3
2163.png,4.0_5.0,10,102,71,162,60,61,2
21630.png,5.0_7.0_8.0,18,78,71,120,42,53,3
21631.png,1.0_7.0,4,19,20,30,11,16,2
21632.png,1.0_9.0_1.0,4,24,28,55,31,24,3
21633.png,4.0_10.0_4.0,9,107,138,145,38,129,3
21634.png,4.0_1.0,6,40,44,61,21,38,2
21635.png,1.0_9.0_1.0_4.0,7,39,36,91,52,29,4
21636.png,7.0_4.0,2,14,17,27,13,15,2
21637.png,6.0_10.0,16,104,136,254,150,120,2
21638.png,9.0_6.0,1,14,20,38,24,19,2
21639.png,4.0_8.0_1.0,10,46,54,112,66,44,3
2164.png,5.0_1.0_10.0,10,73,81,128,55,71,3
21640.png,6.0_10.0_1.0,8,68,60,125,57,52,3
21641.png,3.0_8.0,1,27,31,63,36,30,2
21642.png,5.0_8.0,23,115,94,180,65,71,2
21643.png,3.0_7.0_2.0,23,88,64,174,86,41,3
21644.png,4.0_2.0_5.0,51,104,83,153,49,32,3
21645.png,7.0_2.0,13,43,38,73,30,25,2
21646.png,3.0_5.0,15,75,91,163,88,76,2
21647.png,9.0_4.0,1,23,32,61,38,31,2
21648.png,1.0_8.0_3.0_3.0,10,54,56,114,60,46,4
21649.png,3.0_2.0,4,25,29,50,25,25,2
2165.png,2.0_2.0,2,19,22,37,18,20,2
21650.png,1.0_4.0,1,18,21,42,24,20,2
21651.png,1.0_5.0_8.0,20,149,72,201,52,52,3
21652.png,2.0_4.0_6.0,107,153,145,200,47,38,3
21653.png,7.0,1,27,31,47,20,30,1
21654.png,7.0_9.0,15,66,73,116,50,58,2
21655.png,1.0,2,42,30,51,9,28,1
21656.png,1.0_1.0,1,22,27,34,12,26,2
21657.png,5.0_9.0,15,62,83,126,64,68,2
21658.png,1.0_7.0,2,22,29,44,22,27,2
21659.png,6.0,3,28,26,35,7,23,1
2166.png,1.0_10.0,21,71,69,115,44,48,2
21660.png,2.0_2.0,1,17,21,38,21,20,2
21661.png,4.0_5.0,19,55,48,83,28,29,2
21662.png,9.0,6,28,29,49,21,23,1
21663.png,7.0,15,49,37,64,15,22,1
21664.png,6.0_1.0_8.0,13,54,45,123,69,32,3
21665.png,2.0_5.0_5.0,9,52,64,125,73,55,3
21666.png,5.0_4.0,7,48,66,115,67,59,2
21667.png,2.0_4.0,14,44,43,72,28,29,2
21668.png,9.0_9.0,1,35,48,87,52,47,2
21669.png,5.0_10.0_10.0,4,68,71,212,144,67,3
2167.png,4.0,3,28,35,49,21,32,1
21670.png,6.0_5.0,19,58,62,100,42,43,2
21671.png,7.0_9.0,17,79,95,158,79,78,2
21672.png,1.0_2.0,1,15,14,40,25,13,2
21673.png,2.0_10.0_1.0_8.0,6,25,24,58,33,18,4
21674.png,4.0_6.0,9,58,66,122,64,57,2
21675.png,3.0_2.0,1,22,25,42,20,24,2
21676.png,3.0_1.0,2,22,26,36,14,24,2
21677.png,3.0_10.0_10.0,3,32,38,104,72,35,3
21678.png,4.0_3.0,6,29,31,48,19,25,2
21679.png,8.0_8.0,11,47,43,88,41,32,2
2168.png,1.0_5.0,28,145,171,263,118,143,2
21680.png,6.0,4,49,61,83,34,57,1
21681.png,3.0,8,51,66,81,30,58,1
21682.png,2.0_10.0,47,162,75,193,31,28,2
21683.png,2.0_9.0_4.0_4.0,12,41,43,105,64,31,4
21684.png,3.0_9.0,5,23,21,41,18,16,2
21685.png,4.0_2.0,5,25,27,44,19,22,2
21686.png,1.0_3.0,6,47,64,106,59,58,2
21687.png,3.0_7.0,23,88,108,261,173,85,2
21688.png,8.0_9.0,5,24,28,43,19,23,2
21689.png,3.0_7.0_3.0,12,54,53,105,51,41,3
2169.png,3.0_4.0,12,86,108,161,75,96,2
21690.png,2.0_5.0,1,17,18,30,13,17,2
21691.png,4.0_6.0_10.0,11,52,40,108,56,29,3
21692.png,3.0,7,34,36,47,13,29,1
21693.png,7.0_6.0,4,13,16,24,11,12,2
21694.png,4.0_7.0_4.0,9,34,35,82,48,26,3
21695.png,2.0_10.0_2.0_10.0,3,54,69,107,53,66,4
21696.png,1.0_2.0_8.0,5,31,31,60,29,26,3
21697.png,8.0_2.0,8,35,36,61,26,28,2
21698.png,1.0_9.0,7,40,35,65,25,28,2
21699.png,6.0_8.0,7,29,33,52,23,26,2
217.png,2.0,12,50,49,73,23,37,1
2170.png,3.0_2.0_2.0,9,40,38,74,34,29,3
21700.png,1.0,11,46,31,55,9,20,1
21701.png,1.0_10.0_9.0,8,73,89,116,43,81,3
21702.png,2.0_1.0_7.0,10,36,39,63,27,29,3
21703.png,4.0_7.0_3.0,16,56,57,111,55,41,3
21704.png,8.0,8,25,31,36,11,23,1
21705.png,1.0_2.0,14,55,54,86,31,40,2
21706.png,5.0_2.0,3,38,35,69,31,32,2
21707.png,3.0_6.0,7,30,34,50,20,27,2
21708.png,3.0_3.0,3,42,47,90,48,44,2
21709.png,1.0_1.0_5.0,16,65,74,113,48,58,3
2171.png,2.0_9.0,5,66,80,141,75,75,2
21710.png,2.0_2.0,12,24,85,98,74,73,2
21711.png,7.0,5,28,34,44,16,29,1
21712.png,1.0_9.0,9,44,41,71,27,32,2
21713.png,7.0_9.0,3,31,39,61,30,36,2
21714.png,8.0_8.0,5,30,36,57,27,31,2
21715.png,2.0_7.0,7,21,18,33,12,11,2
21716.png,2.0_9.0,31,141,138,239,98,107,2
21717.png,4.0_4.0,7,35,39,50,15,32,2
21718.png,3.0,2,89,44,120,31,42,1
21719.png,3.0_3.0,2,13,18,28,15,16,2
2172.png,3.0_4.0_10.0,5,37,44,70,33,39,3
21720.png,7.0_8.0_3.0,10,21,51,76,55,41,3
21721.png,1.0_10.0,1,15,18,27,12,17,2
21722.png,6.0_7.0,8,44,50,85,41,42,2
21723.png,7.0_5.0,2,24,30,52,28,28,2
21724.png,4.0_1.0,3,21,25,42,21,22,2
21725.png,3.0_6.0,5,34,43,108,74,38,2
21726.png,2.0_1.0_8.0,11,64,76,104,40,65,3
21727.png,4.0_6.0_3.0,14,57,52,104,47,38,3
21728.png,2.0_8.0,1,16,21,36,20,20,2
21729.png,2.0_6.0,1,15,15,38,23,14,2
2173.png,2.0_6.0,6,37,49,89,52,43,2
21730.png,1.0_6.0_5.0,33,135,60,162,27,27,3
21731.png,2.0_4.0,1,33,36,67,34,35,2
21732.png,8.0_7.0,3,29,30,43,14,27,2
21733.png,1.0_2.0_1.0,11,46,37,75,29,26,3
21734.png,3.0_6.0,27,125,66,157,32,39,2
21735.png,3.0_10.0_10.0,14,63,66,136,73,52,3
21736.png,9.0_9.0,18,69,74,109,40,56,2
21737.png,1.0_6.0,9,34,31,51,17,22,2
21738.png,2.0_4.0,10,59,71,124,65,61,2
21739.png,2.0_5.0_2.0,19,36,41,68,32,22,3
2174.png,1.0_5.0,4,45,63,103,58,59,2
21740.png,2.0_2.0_7.0,3,20,28,50,30,25,3
21741.png,5.0_2.0,9,42,50,88,46,41,2
21742.png,5.0_1.0,5,32,41,51,19,36,2
21743.png,1.0_3.0_4.0,14,47,37,80,33,23,3
21744.png,2.0_2.0,9,25,30,53,28,21,2
21745.png,9.0_5.0_4.0,29,77,96,141,64,67,3
21746.png,6.0,2,21,26,33,12,24,1
21747.png,1.0_4.0,15,46,44,66,20,29,2
21748.png,2.0_5.0,5,33,39,62,29,34,2
21749.png,1.0_6.0,2,17,17,31,14,15,2
2175.png,2.0_10.0,7,26,27,43,17,20,2
21750.png,4.0_2.0_6.0,12,45,36,79,34,24,3
21751.png,9.0_10.0,6,34,47,68,34,41,2
21752.png,5.0_5.0,1,36,42,69,33,41,2
21753.png,5.0_6.0,14,22,65,71,49,51,2
21754.png,6.0_3.0,6,30,34,56,26,28,2
21755.png,3.0_8.0,9,58,56,101,43,47,2
21756.png,1.0_4.0_2.0,16,199,44,231,32,28,3
21757.png,1.0_4.0_8.0,2,21,23,47,26,21,3
21758.png,3.0_3.0_3.0,12,76,81,120,44,69,3
21759.png,1.0_10.0,2,20,23,39,19,21,2
2176.png,1.0_2.0_4.0_10.0,14,58,41,94,36,27,4
21760.png,1.0_2.0_2.0,16,63,59,115,52,43,3
21761.png,4.0_4.0,6,32,31,49,17,25,2
21762.png,9.0_5.0,10,42,38,78,36,28,2
21763.png,2.0_8.0,2,27,21,43,16,19,2
21764.png,1.0_4.0,13,74,109,140,66,96,2
21765.png,9.0_2.0,2,16,18,29,13,16,2
21766.png,6.0_2.0,9,84,81,145,61,72,2
21767.png,1.0_2.0_6.0,3,25,27,59,34,24,3
21768.png,4.0_1.0,3,22,26,42,20,23,2
21769.png,6.0,10,42,51,63,21,41,1
2177.png,3.0_8.0,3,45,50,73,28,47,2
21770.png,4.0_8.0,15,44,49,73,29,34,2
21771.png,7.0_6.0,6,35,47,68,33,41,2
21772.png,5.0_1.0,5,30,29,50,20,24,2
21773.png,6.0_6.0,4,27,29,54,27,25,2
21774.png,8.0_4.0,29,98,84,159,61,55,2
